,zip,Total Population,Unemployment Rate,Per Capita Income,Percent Insured,hospital facilities,doctors,nml_emp,nml_inc,nml_ins,color_key_inc,color_key_emp,color_key_ins
1225,24236,2520,8,21721.0,88.9,,,0.92,0.07285772266367914,0.889,#481b6d,#cae11f,#b5de2b
1226,24237,875,3,19243.0,95.3,,,0.97,0.06454588449966289,0.953,#48186a,#ece51b,#dfe318
1227,24239,179,0,15203.0,69.3,,,1.0,0.05099470363500364,0.693,#481467,#fde725,#40bd72
1228,24243,1646,5,23515.0,89.2,,,0.95,0.07887525198823328,0.892,#481d6f,#dfe318,#b8de29
1229,24244,4962,11,16707.0,87.3,,,0.89,0.05603949967966887,0.873,#481668,#b5de2b,#aadc32
1230,24245,678,5,16736.0,84.9,,,0.95,0.05613677300765776,0.8490000000000001,#481668,#dfe318,#9bd93c
1231,24246,312,0,23750.0,100.0,,,1.0,0.07966350137021222,1.0,#481d6f,#fde725,#fde725
1232,24248,2139,8,20710.0,88.2,,,0.92,0.06946657319482506,0.882,#481a6c,#cae11f,#b0dd2f
1233,24250,1353,1,23662.0,92.7,,,0.99,0.07936832713355628,0.927,#481d6f,#f8e621,#d0e11c
1234,24251,6972,4,22274.0,89.3,,,0.96,0.07471262440084661,0.893,#481c6e,#e5e419,#b8de29
1235,24256,2939,8,18140.0,82.2,,,0.92,0.06084614378339578,0.8220000000000001,#481769,#cae11f,#89d548
1236,24258,1404,7,24656.0,94.2,,,0.9299999999999999,0.08270245430669274,0.9420000000000001,#481f70,#d2e21b,#dae319
1237,24260,4706,6,18201.0,89.8,,,0.94,0.061050753197441375,0.898,#481769,#d8e219,#bade28
1238,24263,4886,11,18905.0,88.5,,,0.89,0.06341214709068893,0.885,#48186a,#b5de2b,#b2dd2d
1239,24265,591,20,14896.0,84.1,,,0.8,0.04996494805939711,0.841,#471365,#7ad151,#95d840
1240,24266,7746,6,25098.0,89.3,,,0.94,0.084185033995351,0.893,#481f70,#d8e219,#b8de29
1241,24269,284,15,14068.0,95.8,,,0.85,0.04718762683267981,0.958,#471365,#9bd93c,#e5e419
1242,24270,392,8,19537.0,91.5,,,0.92,0.06553203479030889,0.915,#48186a,#cae11f,#c8e020
1243,24271,2080,5,18773.0,89.9,,,0.95,0.06296938573570501,0.899,#48186a,#dfe318,#bddf26
1244,24272,524,0,17646.0,98.2,,,1.0,0.059189142954895364,0.982,#481769,#fde725,#f4e61e
1245,24273,5289,12,19333.0,90.9,,,0.88,0.06484776724169738,0.909,#48186a,#b0dd2f,#c2df23
1246,24277,5641,11,15970.0,83.2,,,0.89,0.053567415447675334,0.8320000000000001,#481467,#b5de2b,#8ed645
1247,24279,4586,7,16500.0,81.3,,,0.9299999999999999,0.05534516937298954,0.813,#481668,#d2e21b,#84d44b
1248,24280,771,0,23858.0,92.4,,,1.0,0.08002576066065362,0.924,#481d6f,#fde725,#cde11d
1249,24281,2334,8,17526.0,86.1,,,0.92,0.058786632632182714,0.861,#481769,#cae11f,#a2da37
1250,24282,633,39,14519.0,73.5,,,0.61,0.04870039479554153,0.735,#471365,#25ab82,#56c667
1251,24283,1681,7,22051.0,91.2,,,0.9299999999999999,0.07396462605113893,0.912,#481b6d,#d2e21b,#c5e021
1252,24290,1623,13,22944.0,84.8,,,0.87,0.07695997370265892,0.848,#481c6e,#a8db34,#9bd93c
1253,24292,368,11,18708.0,76.2,,,0.89,0.06275135931090232,0.762,#48186a,#b5de2b,#65cb5e
1254,24293,7898,8,28220.0,90.3,,,0.92,0.09465701089125848,0.903,#482374,#cae11f,#c0df25
1255,24301,11946,9,23938.0,88.5,,,0.91,0.08029410087579537,0.885,#481d6f,#c2df23,#b2dd2d
1256,24311,1629,5,18780.0,86.4,,,0.95,0.06299286550452991,0.8640000000000001,#48186a,#dfe318,#a5db36
1257,24312,1286,3,19690.0,95.2,,,0.97,0.06604523545176752,0.9520000000000001,#48186a,#ece51b,#dfe318
1258,24313,720,7,22362.0,75.3,,,0.9299999999999999,0.07500779863750255,0.753,#481c6e,#d2e21b,#5ec962
1259,24314,1231,10,24499.0,93.2,,,0.9,0.08217583663447703,0.932,#481f70,#bddf26,#d2e21b
1260,24315,3207,3,21500.0,89.9,,,0.97,0.07211643281935001,0.899,#481b6d,#ece51b,#bddf26
1261,24316,0,0,0.0,0.0,,,1.0,0.0,0.0,#440154,#fde725,#440154
1262,24317,3015,2,26401.0,84.4,,,0.98,0.08855562524947254,0.8440000000000001,#482071,#f1e51d,#98d83e
1263,24318,492,0,25196.0,95.4,,,1.0,0.08451375075889968,0.9540000000000001,#481f70,#fde725,#e2e418
1264,24319,5949,7,21977.0,91.7,,,0.9299999999999999,0.0737164113521328,0.917,#481b6d,#d2e21b,#c8e020
1265,24322,131,7,22341.0,91.8,,,0.9299999999999999,0.07493735933102784,0.9179999999999999,#481c6e,#d2e21b,#cae11f
1266,24323,604,0,24097.0,97.0,,,1.0,0.08082742705338963,0.97,#481d6f,#fde725,#ece51b
1267,24324,1494,3,31397.0,94.3,,,0.97,0.10531347168507592,0.943,#482576,#ece51b,#dae319
1268,24325,823,9,20798.0,80.1,,,0.91,0.069761747431481,0.8009999999999999,#481a6c,#c2df23,#7cd250
1269,24326,1152,5,23454.0,88.3,,,0.95,0.07867064257418768,0.883,#481d6f,#dfe318,#b2dd2d
1270,24328,1441,0,40455.0,99.1,,,1.0,0.13569629254450255,0.991,#472f7d,#fde725,#f8e621
1271,24330,2556,8,17422.0,84.9,,,0.92,0.058437790352498416,0.8490000000000001,#481668,#cae11f,#9bd93c
1272,24333,14712,5,21896.0,88.9,,,0.95,0.07344471688430176,0.889,#481b6d,#dfe318,#b5de2b
1273,24340,4595,5,22305.0,90.0,,,0.95,0.07481660623421404,0.9,#481c6e,#dfe318,#bddf26
1274,24343,7685,4,21998.0,84.0,,,0.96,0.07378685065860752,0.84,#481b6d,#e5e419,#95d840
1275,24347,1409,3,27908.0,91.4,,,0.97,0.0936104840522056,0.914,#482173,#ece51b,#c5e021
1276,24348,3614,8,18009.0,94.4,,,0.92,0.060406736681101136,0.9440000000000001,#481769,#cae11f,#dae319
1277,24350,1057,3,27741.0,87.5,,,0.97,0.09305032385309715,0.875,#482173,#ece51b,#addc30
1278,24351,569,11,14497.0,91.6,,,0.89,0.04862660123637754,0.9159999999999999,#471365,#b5de2b,#c8e020
1279,24352,1042,0,19229.0,91.0,,,1.0,0.0644989249620131,0.91,#48186a,#fde725,#c2df23
1280,24354,12258,4,23652.0,88.7,,,0.96,0.07933478460666356,0.887,#481d6f,#e5e419,#b5de2b
1281,24360,4881,6,20839.0,85.6,,,0.94,0.06989927179174116,0.856,#481a6c,#d8e219,#a0da39
1282,24361,4994,9,20940.0,88.1,,,0.91,0.07023805131335764,0.8809999999999999,#481a6c,#c2df23,#b0dd2f
1283,24363,1161,8,27641.0,91.1,,,0.92,0.09271489858416994,0.9109999999999999,#482173,#cae11f,#c5e021
1284,24366,560,5,24358.0,91.8,,,0.95,0.08170288700528966,0.9179999999999999,#481d6f,#dfe318,#cae11f
1285,24368,4430,4,25618.0,91.2,,,0.96,0.08592924539377249,0.912,#481f70,#e5e419,#c5e021
1286,24370,5191,6,19724.0,87.6,,,0.94,0.06615928004320278,0.8759999999999999,#48186a,#d8e219,#addc30
1287,24374,684,4,21308.0,89.4,,,0.96,0.07147241630300977,0.894,#481b6d,#e5e419,#b8de29
1288,24375,1199,7,19890.0,93.4,,,0.9299999999999999,0.06671608598962195,0.934,#481a6c,#d2e21b,#d5e21a
1289,24377,275,0,25918.0,76.1,,,1.0,0.08693552120055412,0.7609999999999999,#482071,#fde725,#63cb5f
1290,24378,1003,1,18506.0,93.7,,,0.99,0.062073800267669364,0.937,#481769,#f8e621,#d5e21a
1291,24380,2356,6,20302.0,89.0,,,0.94,0.06809803809760205,0.89,#481a6c,#d8e219,#b5de2b
1292,24381,3340,3,28561.0,85.6,,,0.97,0.09580081105830027,0.856,#482374,#ece51b,#a0da39
1293,24382,11458,7,26740.0,88.2,,,0.9299999999999999,0.08969271691113578,0.882,#482071,#d2e21b,#b0dd2f
1294,24401,29296,3,29703.0,90.6,,,0.97,0.09963136762944899,0.9059999999999999,#482475,#ece51b,#c0df25
1295,24411,60,0,,100.0,,,1.0,,1.0,#440154,#fde725,#fde725
1296,24412,30,0,,100.0,,,1.0,,1.0,#440154,#fde725,#fde725
1297,24413,106,0,25307.0,93.8,,,1.0,0.08488607280740887,0.938,#481f70,#fde725,#d8e219
1298,24415,33,0,,100.0,,,1.0,,1.0,#440154,#fde725,#fde725
1299,24416,7018,4,21762.0,83.3,,,0.96,0.07299524702393931,0.833,#481b6d,#e5e419,#90d743
1300,24421,3391,2,38020.0,91.6,,,0.98,0.127528687246125,0.9159999999999999,#472d7b,#f1e51d,#c8e020
1301,24422,5149,6,23645.0,90.4,,,0.94,0.07931130483783866,0.904,#481d6f,#d8e219,#c0df25
1302,24426,11422,4,25459.0,91.4,,,0.96,0.08539591921617823,0.914,#481f70,#e5e419,#c5e021
1303,24430,3288,12,11567.0,83.0,,,0.88,0.038798640856810306,0.83,#470e61,#b0dd2f,#8ed645
1304,24431,1932,4,26750.0,84.0,,,0.96,0.0897262594380285,0.84,#482071,#e5e419,#95d840
1305,24432,280,0,35617.0,61.9,,,1.0,0.11946841803380416,0.619,#472a7a,#fde725,#26ad81
1306,24433,68,0,12414.0,100.0,,,1.0,0.04163969288462377,1.0,#471063,#fde725,#fde725
1307,24435,1736,2,35291.0,84.6,,,0.98,0.11837493165710146,0.846,#472a7a,#f1e51d,#98d83e
1308,24437,588,0,32100.0,91.1,,,1.0,0.10767151132563421,0.9109999999999999,#482677,#fde725,#c5e021
1309,24439,1090,1,24812.0,80.7,,,0.99,0.08322571772621919,0.807,#481f70,#f8e621,#7fd34e
1310,24440,2445,5,19521.0,82.9,,,0.95,0.06547836674728054,0.8290000000000001,#48186a,#dfe318,#8ed645
1311,24441,5209,5,24843.0,91.5,,,0.95,0.08332969955958662,0.915,#481f70,#dfe318,#c8e020
1312,24442,101,0,34956.0,100.0,,,1.0,0.1172512570061953,1.0,#472a7a,#fde725,#fde725
1313,24445,2229,8,26395.0,87.1,,,0.92,0.08853549973333691,0.871,#482071,#cae11f,#a8db34
1314,24448,230,0,21940.0,96.6,,,1.0,0.07359230400262974,0.966,#481b6d,#fde725,#eae51a
1315,24450,14980,2,28602.0,92.7,,,0.98,0.09593833541856042,0.927,#482374,#f1e51d,#d0e11c
1316,24457,157,0,14469.0,80.7,,,1.0,0.04853268216107792,0.807,#471365,#fde725,#7fd34e
1317,24458,351,4,35016.0,87.6,,,0.96,0.11745251216755163,0.8759999999999999,#472a7a,#e5e419,#addc30
1318,24459,489,0,33373.0,86.6,,,1.0,0.11194147499907758,0.866,#482878,#fde725,#a5db36
1319,24460,1166,7,25759.0,84.9,,,0.9299999999999999,0.08640219502295986,0.8490000000000001,#482071,#d2e21b,#9bd93c
1320,24464,184,0,38188.0,100.0,,,1.0,0.1280922016979227,1.0,#472d7b,#fde725,#fde725
1321,24465,1240,0,35367.0,92.7,,,1.0,0.11862985486148614,0.927,#472a7a,#fde725,#d0e11c
1322,24467,1678,4,42501.0,86.8,,,0.96,0.14255909354675325,0.868,#46327e,#e5e419,#a8db34
1323,24471,1380,2,30850.0,93.9,,,0.98,0.10347869546404409,0.9390000000000001,#482576,#f1e51d,#d8e219
1324,24472,1667,20,22349.0,89.1,,,0.8,0.07496419335254202,0.8909999999999999,#481c6e,#7ad151,#b8de29
1325,24473,745,9,25809.0,94.2,,,0.91,0.08656990765742346,0.9420000000000001,#482071,#c2df23,#dae319
1326,24474,379,0,22763.0,96.0,,,1.0,0.07635285396590066,0.96,#481c6e,#fde725,#e5e419
1327,24476,141,0,37638.0,100.0,,,1.0,0.12624736271882306,1.0,#472d7b,#fde725,#fde725
1328,24477,9260,5,26828.0,90.0,,,0.95,0.08998789114779172,0.9,#482173,#dfe318,#bddf26
1329,24479,1110,2,31741.0,91.0,,,0.98,0.10646733461018552,0.91,#482677,#f1e51d,#c2df23
1330,24482,4190,3,31465.0,94.7,,,0.97,0.10554156086794643,0.9470000000000001,#482677,#ece51b,#dde318
1331,24483,402,0,22503.0,83.0,,,1.0,0.07548074826668992,0.83,#481c6e,#fde725,#8ed645
1332,24484,476,6,46305.0,88.6,,,0.94,0.1553186707767443,0.8859999999999999,#453581,#d8e219,#b2dd2d
1333,24485,183,0,29393.0,95.3,,,1.0,0.09859154929577464,0.953,#482475,#fde725,#dfe318
1334,24486,3170,2,23454.0,89.7,,,0.98,0.07867064257418768,0.897,#481d6f,#f1e51d,#bade28
1335,24487,224,16,18902.0,70.9,,,0.84,0.06340208433262111,0.7090000000000001,#48186a,#95d840,#48c16e
1336,24501,21199,7,17109.0,87.3,,,0.9299999999999999,0.05738790926075625,0.873,#481668,#d2e21b,#aadc32
1337,24502,39007,6,21969.0,91.2,,,0.94,0.07368957733061862,0.912,#481b6d,#d8e219,#c5e021
1338,24503,15724,5,38694.0,93.5,,,0.95,0.1297894535586944,0.935,#472e7c,#dfe318,#d5e21a
1339,24504,7850,9,23340.0,87.4,,,0.91,0.07828825776761067,0.8740000000000001,#481d6f,#c2df23,#aadc32
1340,24517,4500,3,23577.0,90.0,,,0.97,0.07908321565496815,0.9,#481d6f,#ece51b,#bddf26
1341,24520,1864,6,25062.0,95.4,,,0.94,0.08406428089853721,0.9540000000000001,#481f70,#d8e219,#e2e418
1342,24521,8626,3,23987.0,90.9,,,0.97,0.08045845925756971,0.909,#481d6f,#ece51b,#c2df23
1343,24522,7652,3,25745.0,92.1,,,0.97,0.08635523548531004,0.9209999999999999,#482071,#ece51b,#cae11f
1344,24523,16496,4,25061.0,91.1,,,0.96,0.08406092664584794,0.9109999999999999,#481f70,#e5e419,#c5e021
1345,24526,1126,1,32429.0,97.4,,,0.99,0.10877506046040472,0.9740000000000001,#482677,#f8e621,#efe51c
1346,24527,2631,2,24724.0,90.6,,,0.98,0.08293054348956325,0.9059999999999999,#481f70,#f1e51d,#c0df25
1347,24528,2728,1,20976.0,90.0,,,0.99,0.07035880441017144,0.9,#481b6d,#f8e621,#bddf26
1348,24529,1600,5,22108.0,92.5,,,0.95,0.07415581845442745,0.925,#481b6d,#dfe318,#cde11d
1349,24530,1004,19,18785.0,85.0,,,0.81,0.06300963676797627,0.85,#48186a,#81d34d,#9bd93c
1350,24531,7604,4,24338.0,91.2,,,0.96,0.08163580195150422,0.912,#481d6f,#e5e419,#c5e021
1351,24534,1179,5,17893.0,85.3,,,0.95,0.06001764336914557,0.853,#481769,#dfe318,#9dd93b
1352,24536,167,0,25547.0,92.1,,,1.0,0.08569109345283417,0.9209999999999999,#481f70,#fde725,#cae11f
1353,24538,4396,2,33319.0,91.6,,,0.98,0.11176034535385689,0.9159999999999999,#482878,#f1e51d,#c8e020
1354,24539,130,0,23215.0,76.9,,,1.0,0.07786897618145165,0.769,#481c6e,#fde725,#67cc5c
1355,24540,25807,7,22559.0,88.1,,,0.9299999999999999,0.07566858641728916,0.8809999999999999,#481c6e,#d2e21b,#b0dd2f
1356,24541,21943,10,24113.0,90.7,,,0.9,0.080881095096418,0.907,#481d6f,#bddf26,#c2df23
1357,24549,3048,5,22130.0,91.3,,,0.95,0.07422961201359143,0.9129999999999999,#481c6e,#dfe318,#c5e021
1358,24550,6585,2,31185.0,91.3,,,0.98,0.10460237011495024,0.9129999999999999,#482576,#f1e51d,#c5e021
1359,24551,19620,3,35022.0,94.1,,,0.97,0.11747263768368726,0.941,#472a7a,#ece51b,#d8e219
1360,24553,1061,9,23139.0,92.1,,,0.91,0.07761405297706697,0.9209999999999999,#481c6e,#c2df23,#cae11f
1361,24554,3171,5,23163.0,84.9,,,0.95,0.0776945550416095,0.8490000000000001,#481c6e,#dfe318,#9bd93c
1362,24555,1731,7,22733.0,88.0,,,0.9299999999999999,0.0762522263852225,0.88,#481c6e,#d2e21b,#b0dd2f
1363,24556,2586,4,29261.0,94.8,,,0.96,0.09814878794079074,0.948,#482475,#e5e419,#dde318
1364,24557,6091,6,21164.0,89.3,,,0.94,0.07098940391575459,0.893,#481b6d,#d8e219,#b8de29
1365,24558,5243,2,23292.0,85.4,,,0.98,0.0781272536385256,0.8540000000000001,#481d6f,#f1e51d,#9dd93b
1366,24562,324,12,16811.0,96.5,,,0.88,0.05638834195935317,0.965,#481668,#b0dd2f,#eae51a
1367,24563,4736,6,21612.0,90.7,,,0.94,0.07249210912054849,0.907,#481b6d,#d8e219,#c2df23
1368,24565,757,5,20001.0,88.5,,,0.95,0.06708840803813114,0.885,#481a6c,#dfe318,#b2dd2d
1369,24566,927,12,21048.0,95.5,,,0.88,0.07060031060379902,0.955,#481b6d,#b0dd2f,#e2e418
1370,24569,744,10,33252.0,83.1,,,0.9,0.11153561042367566,0.831,#482878,#bddf26,#8ed645
1371,24570,8,0,,100.0,,,1.0,,1.0,#440154,#fde725,#fde725
1372,24571,1706,6,27519.0,84.3,,,0.94,0.09230567975607874,0.843,#482173,#d8e219,#95d840
1373,24572,13274,7,24166.0,89.4,,,0.9299999999999999,0.08105887048894941,0.894,#481d6f,#d2e21b,#b8de29
1374,24574,3605,2,27727.0,89.7,,,0.98,0.09300336431544734,0.897,#482173,#f1e51d,#bade28
1375,24577,4148,5,20229.0,81.7,,,0.95,0.06785317765128518,0.8170000000000001,#481a6c,#dfe318,#86d549
1376,24578,911,6,23405.0,88.9,,,0.94,0.07850628419241334,0.889,#481d6f,#d8e219,#b5de2b
1377,24579,1340,7,22166.0,90.2,,,0.9299999999999999,0.07435036511040523,0.902,#481c6e,#d2e21b,#bddf26
1378,24580,452,4,23609.0,81.1,,,0.96,0.07919055174102486,0.8109999999999999,#481d6f,#e5e419,#81d34d
1379,24581,30,0,,100.0,,,1.0,,1.0,#440154,#fde725,#fde725
1380,24586,4699,8,20827.0,90.3,,,0.92,0.0698590207594699,0.903,#481a6c,#cae11f,#c0df25
1381,24588,7636,2,23328.0,94.4,,,0.98,0.0782480067353394,0.9440000000000001,#481d6f,#f1e51d,#dae319
1382,24589,1900,4,20995.0,88.5,,,0.96,0.07042253521126761,0.885,#481b6d,#e5e419,#b2dd2d
1383,24590,6594,6,26519.0,83.5,,,0.94,0.08895142706680666,0.835,#482071,#d8e219,#90d743
1384,24592,11042,6,19145.0,88.3,,,0.94,0.06421716773611423,0.883,#48186a,#d8e219,#b2dd2d
1385,24593,1679,6,26229.0,86.9,,,0.94,0.08797869378691775,0.8690000000000001,#482071,#d8e219,#a8db34
1386,24594,1149,18,19045.0,78.4,,,0.8200000000000001,0.06388174246718702,0.784,#48186a,#86d549,#70cf57
1387,24595,602,7,5759.0,98.8,,,0.9299999999999999,0.019317141237517987,0.988,#46075a,#d2e21b,#f6e620
1388,24597,1057,0,22851.0,89.6,,,1.0,0.07664802820255662,0.8959999999999999,#481c6e,#fde725,#bade28
1389,24598,1485,2,24669.0,90.6,,,0.98,0.08274605959165328,0.9059999999999999,#481f70,#f1e51d,#c0df25
1390,24599,703,7,19541.0,80.0,,,0.9299999999999999,0.06554545180106598,0.8,#48186a,#d2e21b,#7ad151
1391,24601,66,0,15329.0,75.8,,,1.0,0.05141733947385192,0.758,#481467,#fde725,#63cb5f
1392,24602,821,4,20509.0,76.0,,,0.96,0.06879236840428136,0.76,#481a6c,#e5e419,#63cb5f
1393,24603,724,12,17742.0,95.0,,,0.88,0.05951115121306549,0.95,#481769,#b0dd2f,#dfe318
1394,24604,378,12,11261.0,56.4,,,0.88,0.03777223953389305,0.564,#470e61,#b0dd2f,#1fa088
1395,24605,7321,6,29453.0,88.1,,,0.94,0.09879280445713097,0.8809999999999999,#482475,#d8e219,#b0dd2f
1396,24606,116,0,17210.0,58.4,,,1.0,0.057726688782372734,0.584,#481668,#fde725,#20a486
1397,24607,263,0,15892.0,97.3,,,1.0,0.05330578373791211,0.973,#481467,#fde725,#efe51c
1398,24609,5505,6,22292.0,86.9,,,0.94,0.07477300094925352,0.8690000000000001,#481c6e,#d8e219,#a8db34
1399,24612,218,52,10122.0,89.4,,,0.48,0.03395174572081213,0.894,#470d60,#228b8d,#b8de29
1400,24613,333,0,25260.0,95.7,,,1.0,0.08472842293101308,0.9570000000000001,#481f70,#fde725,#e2e418
1401,24614,6150,8,21482.0,85.1,,,0.92,0.07205605627094311,0.851,#481b6d,#cae11f,#9bd93c
1402,24620,2359,12,14510.0,85.1,,,0.88,0.04867020652133808,0.851,#471365,#b0dd2f,#9bd93c
1403,24622,736,5,23511.0,79.8,,,0.95,0.07886183497747619,0.7979999999999999,#481d6f,#dfe318,#7ad151
1404,24628,296,0,17460.0,87.4,,,1.0,0.058565251954690756,0.8740000000000001,#481668,#fde725,#aadc32
1405,24630,6138,12,22327.0,92.3,,,0.88,0.07489039979337804,0.9229999999999999,#481c6e,#b0dd2f,#cde11d
1406,24631,2242,16,18883.0,80.7,,,0.84,0.06333835353152495,0.807,#48186a,#95d840,#7fd34e
1407,24634,460,0,20525.0,93.3,,,1.0,0.06884603644730972,0.9329999999999999,#481a6c,#fde725,#d2e21b
1408,24635,1374,5,10432.0,89.0,,,0.95,0.03499156405448648,0.89,#470d60,#dfe318,#b5de2b
1409,24637,3108,4,27905.0,92.8,,,0.96,0.09360042129413777,0.9279999999999999,#482173,#e5e419,#d0e11c
1410,24639,2403,8,20462.0,87.0,,,0.92,0.06863471852788558,0.87,#481a6c,#cae11f,#a8db34
1411,24641,4620,6,20494.0,88.2,,,0.94,0.06874205461394228,0.882,#481a6c,#d8e219,#b0dd2f
1412,24646,623,8,18028.0,94.3,,,0.92,0.0604704674821973,0.943,#481769,#cae11f,#dae319
1413,24649,2482,7,22056.0,89.4,,,0.9299999999999999,0.07398139731458529,0.894,#481b6d,#d2e21b,#b8de29
1414,24651,4748,8,30049.0,89.5,,,0.92,0.10079193905993714,0.895,#482475,#cae11f,#bade28
1415,24656,2590,3,21636.0,87.1,,,0.97,0.07257261118509102,0.871,#481b6d,#ece51b,#a8db34
1416,24657,346,11,20941.0,84.5,,,0.89,0.07024140556604691,0.845,#481a6c,#b5de2b,#98d83e
1417,27024,2447,5,21604.0,84.3,,,0.95,0.0724652750990343,0.843,#481b6d,#dfe318,#95d840
1418,27030,29792,5,21609.0,86.1,,,0.95,0.07248204636248066,0.861,#481b6d,#dfe318,#a2da37
1419,27048,7090,5,23638.0,88.3,,,0.95,0.07928782506901375,0.883,#481d6f,#dfe318,#b2dd2d
1420,27288,18711,10,19722.0,86.5,,,0.9,0.06615257153782424,0.865,#48186a,#bddf26,#a5db36
1421,27551,1520,15,28162.0,87.0,,,0.85,0.09446246423528071,0.87,#482374,#9bd93c,#a8db34
1422,27553,2114,7,18680.0,93.9,,,0.9299999999999999,0.06265744023560271,0.9390000000000001,#48186a,#d2e21b,#d8e219
1423,27818,1124,17,19401.0,88.7,,,0.83,0.06507585642456788,0.887,#48186a,#8ed645,#b5de2b
1424,27850,5976,4,26336.0,89.7,,,0.96,0.08833759882466986,0.897,#482071,#e5e419,#bade28
1425,27853,227,0,26331.0,96.3,,,1.0,0.0883208275612235,0.963,#482071,#fde725,#e7e419
1426,28623,1353,11,20861.0,84.4,,,0.89,0.06997306535090514,0.8440000000000001,#481a6c,#b5de2b,#98d83e
1427,28631,688,2,26528.0,87.1,,,0.98,0.0889816153410101,0.871,#482071,#f1e51d,#a8db34
1428,28643,3037,10,18531.0,81.7,,,0.9,0.06215765658490117,0.8170000000000001,#481769,#bddf26,#86d549
